"TP load","Qmin","Crop production","NSWRM costs","linE","pond_share_con","hedge_share_con","grassslope_share_con","buffer_share_con","lowtillcc_share_con","lu_share","pond_moran","hedge_moran","grassslope_moran","buffer_moran","lowtillcc_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","lowtillcc_channel_frac"
-5466,0.145,58767.415,-249606.0657,21.82628062,30.68023647,2.996253639,86.93674349,89.9362536,81.00354396,1.782658394,0.00014153,3.26e-05,0.000442573,0.002971577,0.00173685,2.408856334,2.473954821,0.81871816,0.868961493
-5392,0.14622,58562.725,-237085.7439,22.0043573,20.79622839,0,89.09009818,99.00800725,85.01988155,1.743841876,0.000115852,0,0.000494523,0.003284652,0.001704308,3.968728032,1.835028249,0.728534348,0.396042547
-5452,0.14673,58741.162,-811423.8059,12.75797373,20.79622839,70.46922751,33.32972199,19.9101851,94.65554662,1.043076555,0.000115852,0.002011531,0.000514513,0.000449457,0.001853569,3.968728032,6.453026394,3.615347054,0.091232459
-5813,0.14285,58757.338,-28937.05205,101.9230769,30.68023647,2.237587744,92.69400699,96.9072259,18.33406286,7.860465521,0.00014153,0.000173483,0.000487873,0.003225171,0.001386827,2.408856334,2.174397445,0.752842121,8.009678903
-6620,0.14248,58882.95,6890.86394,281.25,0,0,51.12228998,11.82733585,5.562103196,11.32030142,0,0,0.000283125,0.000310869,0.000612904,0,2.671353176,19.31584583,0
-6269,0.14437,59015.977,-161864.8701,1.315789474,20.79622839,0,5.46827511,0,47.87942151,0.149233378,0.000115852,0,0.000113458,0,0.003457975,3.968728032,0,0,0.048226148
-5817,0.14627,58946.05,-316055.482,0.355239787,20.79622839,0,0,0,93.47871587,0,0.000115852,0,0,0,0.002006246,3.968728032,0,0,0.044408415
-5454,0.14659,58761.193,-788964.9416,12.47600768,30.68023647,68.23163977,34.88802188,15.6976026,92.12409698,1.060954135,0.00014153,0.001911611,0.000525545,0.000252739,0.001636003,2.408856334,6.164797088,11.43475106,0.060893849
-5989,0.1436,59022.517,-163052.4452,20.63492063,30.68023647,0,32.58590812,94.99532536,54.91658611,1.357118773,0.00014153,0,0.00052082,0.003062791,0.002713485,2.408856334,0.633540508,0.759308247,1.064738051
-5371,0.1465,58725.139,-504614.7724,14.01515152,20.79622839,29.40889747,51.15875035,36.44550322,94.35930437,1.050055324,0.000115852,0.00063517,0.000529594,0.000923287,0.001947714,3.968728032,4.838338483,1.367900136,0.153552244
-5819,0.14279,58758.149,-28699.4365,101.9230769,30.68023647,2.237587744,92.69400699,91.44077242,18.05010155,7.885305273,0.00014153,0.000173483,0.000487873,0.00290265,0.001271788,2.408856334,2.174397445,0.78720058,50.60361137
-6856,0.1404,59092.619,-14683.81615,5.714285714,0,0,0,5.488563271,4.619158381,0.410018233,0,0,0,0.000211147,0.001477586,0,0,0,6.653107269
-5944,0.14425,58704.813,-88866.97204,40.56603774,20.79622839,0,63.73445626,99.74394753,37.67053787,3.036276721,0.000115852,0,0.000257668,0.003336706,0.003438912,3.968728032,2.863729295,0.721580009,0.530356201
-5435,0.14593,58871.395,-348799.9883,8.55513308,36.5382025,7.814022133,42.6643388,21.95439346,91.72552172,0.745553867,0.000174074,0.00012187,0.000827641,0.000529087,0.002150404,2.258857002,3.64709916,8.175957044,0.067682639
-5415,0.14573,58848.566,-557731.6904,12.92639138,27.36361595,34.49936262,28.82411588,56.84842087,96.69561953,0.836131628,0.000143328,0.000946261,0.000692395,0.001723262,0.001275091,3.016215938,5.867483971,1.140950877,0.122277653
-5612,0.14646,58869.719,-300680.6101,6.851851852,20.79622839,0,1.889286468,83.03519037,92.16493169,0.337837444,0.000115852,0,0.00011461,0.002419452,0.002128647,3.968728032,0,0.866671682,0.130960652
-5701,0.14368,58964.576,-151355.0928,26.17449664,30.68023647,0,58.8379697,73.81744189,53.98384043,1.86457656,0.00014153,0,0.000600133,0.002357283,0.002637761,2.408856334,3.655421435,0.974894907,1.193512155
-5346,0.14496,58703.661,-220659.1386,26.23762376,30.68023647,2.237587744,92.69400699,96.9072259,75.27351831,2.035985323,0.00014153,0.000173483,0.000487873,0.003225171,0.0028086,2.408856334,2.174397445,0.752842121,0.729634516
-5302,0.14642,58626.445,-283194.9165,20.76612903,20.79622839,3.204585813,87.99312791,86.27178341,91.30935449,1.587422807,0.000115852,0.000308914,0.000471867,0.003044039,0.001481456,3.968728032,1.857904712,0.834261629,0.368762769
-5333,0.14531,58833.634,-391803.1981,14.53831041,25.42393175,15.03070708,46.71651318,73.88756152,92.18838115,1.043810474,0.000151068,0.0004932,0.000299277,0.001897218,0.00218459,0,4.603887598,0.876122385,0.259327067
-5453,0.14658,58756.672,-809250.4362,13.42155009,27.36361595,70.46922751,33.32972199,25.36210929,93.76357606,1.072602609,0.000143328,0.002011531,0.000514513,0.000536243,0.001319678,3.016215938,6.453026394,2.277344621,0.070666788
-5257,0.14635,58609.693,-316660.464,20.92555332,56.19396842,6.33482195,83.82055254,96.10285055,91.89786459,1.578730656,0.000179282,0.000110649,0.000149565,0.003071656,0.001886748,1.752789924,2.56592887,0.749012424,0.429339178
-6510,0.14182,59177.708,-90788.17848,1.734104046,30.68023647,0,0,0,25.16933685,0,0.00014153,0,0,0,0.00181911,2.408856334,0,0,0.17372036
-5763,0.1438,58799.001,-87609.7733,50.23923445,30.68023647,2.237587744,92.69400699,86.27178341,35.4390714,4.131973753,0.00014153,0.000173483,0.000487873,0.003044039,0.002346455,2.408856334,2.174397445,0.834261629,2.738582808
-6323,0.14218,59186.862,-132166.813,1.357466063,30.68023647,0,0,0,37.59320886,0,0.00014153,0,0,0,0.002358614,2.408856334,0,0,0.122192573
-5232,0.14567,58624.801,-461105.0931,23.70517928,49.62658086,25.6794106,85.22384939,94.99532536,93.99219862,1.698302298,0.000184119,0.000564065,0.000132373,0.003062791,0.001674326,1.984747286,2.364990709,0.759308247,0.62209183
-5378,0.14504,58743.033,-224917.4144,23.0958231,30.68023647,2.237587744,92.69400699,63.94152346,75.31506268,1.889127308,0.00014153,0.000173483,0.000487873,0.001969701,0.002820896,2.408856334,2.174397445,1.128073435,0.523870687
-6138,0.14178,58840.301,17141.99045,1900,0,2.237587744,67.86967926,17.9801054,0.264438088,78.5113932,0,0.000173483,0.000521108,0.000241559,0.000244511,0,2.96971511,9.983154932,15.85566668
-5324,0.14495,58687.769,-231657.7989,26.21359223,56.19396842,2.237587744,92.73518751,96.9072259,76.83807194,1.995927133,0.000179282,0.000173483,0.000484909,0.003225171,0.002866908,1.752789924,1.968165853,0.752842121,0.714777918
-6854,0.1399,59092.644,-25302.67099,16.21621622,45.25929806,0,0,5.488563271,4.7247768,0.400268818,0.000259756,0,0,0.000211147,0.001463608,1.632908267,0,0,6.504382642
-6153,0.1418,58695.909,51180.60817,2400,0,0,85.12664032,99.00800725,0.446609212,76.54023992,0,0,0.000524709,0.003284652,0.000239591,0,1.920466335,0.728534348,9.388167682
-6566,0.14062,59011.208,-2378.33812,82.35294118,0,0,16.09244061,36.44550322,4.383580258,7.136668044,0,0,0.000420526,0.000923287,0.001355345,0,9.669202953,1.367900136,7.010652114
-5784,0.14364,58797.341,-74287.24649,53.36787565,0,2.237587744,92.81673089,86.27178341,33.59284108,4.354145731,0,0.000173483,0.000484573,0.003044039,0.002407837,0,1.966436737,0.834261629,3.630279254
-5331,0.14547,58831.374,-391541.3419,14.88095238,30.68023647,15.03070708,46.71651318,73.88756152,91.81590723,1.047990737,0.00014153,0.0004932,0.000299277,0.001897218,0.00221088,2.408856334,4.603887598,0.876122385,0.260379092
-5225,0.14564,58633.877,-475225.6022,21.7472119,66.58235426,24.39180783,81.59280902,94.50729553,99.32826546,1.551736347,5.1e-05,0.000526614,0.000317556,0.003125118,0.001547449,1.109967991,2.635986899,0.761657909,0.492946958
-5282,0.14649,58625.924,-303230.5515,20.781893,20.79622839,6.33482195,83.90209591,94.57130865,90.28261784,1.602073707,0.000115852,0.000110649,0.000154981,0.003029897,0.001719218,3.968728032,2.563435077,0.76114236,0.608335895
-5768,0.14388,58788.348,-92479.36046,48.35680751,30.68023647,2.237587744,92.69400699,80.81950828,36.69218343,3.949045924,0.00014153,0.000173483,0.000487873,0.002670768,0.002298387,2.408856334,2.174397445,0.89043165,2.645054684
-5393,0.14623,58572.603,-239964.9418,20.995671,27.36361595,0,86.70225982,96.91614001,85.04887357,1.699517809,0.000143328,0,0.000571846,0.003110381,0.001703022,3.016215938,2.105115021,0.742634184,0.395907541
-5289,0.14624,58634.132,-310255.7325,20.24539877,56.19396842,6.33482195,75.93998348,99.74394753,89.17332434,1.527855565,0.000179282,0.000110649,0.000400894,0.003336706,0.002560664,1.752789924,2.832204668,0.721580009,0.312735085
-6025,0.14163,58728.278,7494.52613,730.7692308,45.25929806,3.211718093,77.86658515,90.29471302,2.208247802,37.93769257,0.000259756,0.000259862,0.000391419,0.002804761,0.000761919,1.632908267,2.588448069,0.800481408,0
-5395,0.14665,58740.088,-796527.1514,15.29850746,20.79622839,67.98371474,33.32972199,47.67720824,96.59401855,1.102246662,0.000115852,0.001845753,0.000514513,0.001530027,0.001754883,3.968728032,6.453026394,1.042995209,0.149999794
-5253,0.14639,58617.4,-455597.1205,22.83464567,20.79622839,26.26512739,81.87884267,94.50729553,92.55652123,1.681084985,0.000115852,0.000591529,0.000312572,0.003125118,0.001558901,3.968728032,2.461607974,0.761657909,0.593390464
-5792,0.14639,58945.527,-353277.9861,0.912408759,20.79622839,6.33482195,2.671121695,0,91.26195578,0.08674747,0.000115852,0.000110649,8.05e-05,0,0.001816741,3.968728032,143.738,0,0.044821824
-6841,0.14039,59091.489,-13302.48876,20,0,0,0,12.30357378,4.465621773,0.945615841,0,0,0,0.000782954,0.001323058,0,0,1.507544846,6.881853807
-5398,0.14521,58887.132,-397337.9483,11.69590643,25.42393175,15.03070708,39.36861491,46.92568582,91.93473853,0.844335456,0.000151068,0.0004932,0.000600284,0.001459166,0.00219496,0,5.46317355,1.225444959,0.161372154
-5368,0.14493,58777.686,-243026.0396,21.14014252,49.62658086,2.237587744,71.89414599,73.42515098,77.07247419,1.546706326,0.000184119,0.000173483,0.000355852,0.002325859,0.002888767,1.984747286,2.273938228,0.982248488,0.30808375
-5342,0.14559,58816.359,-387810.7791,15.03006012,30.68023647,15.03070708,46.71651318,73.88756152,90.6212581,1.061658847,0.00014153,0.0004932,0.000299277,0.001897218,0.002107725,2.408856334,4.603887598,0.876122385,0.371562822
-5429,0.1454,58916.093,-347929.0138,8.637236084,30.68023647,7.814022133,42.6643388,21.95439346,91.9271701,0.743938361,0.00014153,0.00012187,0.000827641,0.000529087,0.00221873,2.408856334,3.64709916,8.175957044,0.093940217
-6324,0.14131,58966.004,-36661.12011,51.58730159,20.79622839,0,31.28117692,96.10285055,17.6214508,4.041812689,0.000115852,0,0.000465336,0.003071656,0.003121843,3.968728032,0.313631535,0.749012424,0.197883659
-6229,0.14188,58840.232,32336.92544,6500,0,0,43.14975233,95.32591942,0.023039915,97.49031742,0,0,0.000693742,0.003012336,0.000185145,0,6.65551275,0.755022758,0
-5329,0.1465,58705.785,-274066.6496,15.47619048,20.79622839,0,58.9606936,73.81744189,91.28496068,1.11291506,0.000115852,0,0.000604908,0.002357283,0.002095549,3.968728032,3.418440315,0.974894907,0.261893551
-6519,0.1418,58913.594,18778.65697,3900,0,0,31.79255127,36.44550322,0.235578123,69.71735195,0,0,0.000591857,0.000923287,0.000112379,0,8.158426721,1.367900136,0
-6193,0.14383,59123.585,-199389.3164,1.630434783,20.79622839,0,9.570605731,0,59.73253663,0.209236766,0.000115852,0,0.000172079,0,0.002249406,3.968728032,33.64522433,0,0.067464286
-5427,0.14612,58823.701,-359295.351,8.014571949,20.79622839,7.814022133,42.6643388,21.95439346,95.96679835,0.712859696,0.000115852,0.00012187,0.000827641,0.000529087,0.001976767,3.968728032,3.64709916,8.175957044,0.060338369
-5254,0.14608,58632.594,-434884.3779,23.51738241,27.36361595,24.39180783,81.79729929,94.50729553,89.96131103,1.71351628,0.000143328,0.000526614,0.000307243,0.003125118,0.001960255,3.016215938,2.46406194,0.761657909,0.610508634
-5433,0.14622,58824.961,-381323.7257,7.775768535,20.79622839,11.543509,41.48119791,17.94999396,94.1387466,0.723158437,0.000115852,0.000198749,0.00053417,0.000332958,0.001488776,3.968728032,4.858914933,7.013300878,0.04666757
-6140,0.1424,58731.539,28773.36036,400,9.884008082,0,85.00391642,99.00800725,6.328176971,18.69562735,4.44e-05,0,0.000528812,0.003284652,0.001054153,6.604,2.147174355,0.728534348,0.662567149
-6370,0.1414,58966.197,-34415.31506,49.6124031,9.681957644,0,31.28117692,96.10285055,17.70416039,4.024087445,5.99e-05,0,0.000465336,0.003071656,0.003082648,0,0.313631535,0.749012424,0.182971983
-5898,0.14302,58931.334,-140669.4019,23.1292517,40.34124074,0,35.43076479,96.10285055,47.91465165,1.635280175,0.000208918,0,0.000431213,0.003071656,0.002826287,1.618046153,0.582671385,0.749012424,0.286876384
-6038,0.14434,58953.12,-150192.4249,13.60544218,20.79622839,0,13.29668094,57.67995968,47.54926047,0.780092,0.000115852,0,0.000154401,0.002068817,0.00311965,3.968728032,8.246308758,0.999160791,0.087304021
-6195,0.14408,59120.191,-215576.9884,0.514138817,20.79622839,0,0,0,63.31020116,0,0.000115852,0,0,0,0.002538123,3.968728032,0,0,0.069063535
-5816,0.14607,58972.503,-318415.4648,0.693240901,20.79622839,0,0,5.488563271,94.37864471,0.020145293,0.000115852,0,0,0.000211147,0.001325324,3.968728032,0,0,0.036946887
-5242,0.14613,58634.876,-653678.1678,23.70517928,49.62658086,51.34027728,64.00183231,99.40029817,93.69453876,1.617844974,0.000184119,0.001633499,0.000426491,0.003318682,0.001733639,1.984747286,2.85176569,0.724165122,0.58618312
-6253,0.1435,59218.453,-188175.1185,0.600600601,20.79622839,0,0,0,55.08283145,0,0.000115852,0,0,0,0.002742762,3.968728032,0,0,0.069334115
-5247,0.14628,58616.46,-737029.0348,24.11067194,56.19396842,62.91308081,64.00183231,99.40029817,93.0775442,1.71240093,0.000179282,0.001475455,0.000426491,0.003318682,0.001546868,1.752789924,2.85176569,0.724165122,0.423897665
-5820,0.1452,58908.168,-228328.6984,14.80637813,30.68023647,0,31.15845302,96.10285055,74.06506216,0.990179947,0.00014153,0,0.000455881,0.003071656,0.002326332,2.408856334,0.603722478,0.749012424,0.259204707
-5231,0.14608,58585.443,-532063.8312,23.52941176,66.58235426,34.01120151,83.06467813,95.25137783,95.74966339,1.69876717,5.1e-05,0.000511426,0.000188781,0.003079944,0.001982501,1.109967991,2.752090834,0.755708009,0.351661711
-6662,0.14186,59034.86,-9772.91071,33.33333333,20.79622839,0,0,11.4380631,1.956236812,1.982337189,0.000115852,0,0,0.000235705,0.000721165,3.968728032,0,162.959,0
-6509,0.14187,58900.102,20060.82401,4300,0,0,31.79255127,46.48959646,0.235578123,71.01407859,0,0,0.000591857,0.001280537,0.000112379,0,8.158426721,1.072364843,0
-5569,0.14611,58872.241,-399136.8337,8.163265306,20.79622839,14.37391102,13.29668094,57.67995968,91.13865201,0.517754337,0.000115852,0.000244316,0.000154401,0.002068817,0.001349286,3.968728032,8.246308758,0.999160791,0.137548999
-6220,0.14315,58935.982,-87823.102,21.96531792,20.79622839,0,13.29668094,54.00039868,28.80615375,1.237961714,0.000115852,0,0.000154401,0.002130264,0.003637673,3.968728032,8.246308758,1.067243123,0.14483162
-5278,0.14611,58674.28,-317535.5461,18.39530333,59.28758512,5.271868616,77.23153915,73.42515098,92.72508573,1.384566151,0.000180846,0.000189491,0.000345552,0.002325859,0.001625073,1.392105521,2.363260288,0.982248488,0.257826049
-5966,0.14531,59108.613,-290660.17,0.379506641,20.79622839,0,0,0,85.85381212,0,0.000115852,0,0,0,0.001923168,3.968728032,0,0,0.043776799
-6759,0.14202,59064.073,-46496.5577,11.9047619,9.884008082,2.547233093,6.895730216,0,8.751321303,1.219401673,4.44e-05,0.000165148,0.00018158,0,0.001094604,6.604,15.90093188,0,0.794408388
-5274,0.14586,58611.43,-266933.7508,23.22580645,82.32432837,2.237587744,90.48612898,95.71055964,85.04109259,1.768729921,-1.32e-05,0.000173483,0.000477757,0.003028702,0.002848729,0.897721044,2.227453139,0.753634022,0.82770527
-6456,0.14151,59077.186,-50848.61017,23.13432836,9.681957644,0,9.752628835,46.233544,17.73335841,1.597028941,5.99e-05,0,0.000369067,0.001267608,0.003097835,0,1.175241238,1.249271809,0.158725936
-6251,0.14324,58873.885,-75030.23197,38.46153846,30.68023647,0,31.15845302,96.10285055,28.36566105,2.544575065,0.00014153,0,0.000455881,0.003071656,0.002792157,2.408856334,0.603722478,0.749012424,0.114200241
-5254,0.1461,58629.36,-456892.6693,23.7704918,27.36361595,27.4260887,81.79729929,94.50729553,89.99145169,1.735714544,0.000143328,0.00058731,0.000307243,0.003125118,0.001943642,3.016215938,2.46406194,0.761657909,0.610304157
-5366,0.14651,58743.837,-509146.184,13.99253731,20.79622839,29.40889747,51.15875035,38.77833212,95.80926619,1.042590871,0.000115852,0.00063517,0.000529594,0.001089393,0.001732669,3.968728032,4.838338483,1.489446812,0.131169091
-5232,0.14603,58599.316,-632828.8984,26.12244898,49.62658086,49.81341258,82.9363235,95.72543988,92.98620947,1.862908335,0.000184119,0.000714472,7.28e-05,0.003048487,0.001777268,1.984747286,2.430221204,0.751871589,0.756982793
-5230,0.14605,58587.656,-554499.6956,23.57563851,66.58235426,37.04548238,81.59280902,94.50729553,95.69913347,1.699012349,5.1e-05,0.000585792,0.000317556,0.003125118,0.002042122,1.109967991,2.635986899,0.761657909,0.412285381
-6150,0.14201,58674.014,52595.66912,3300,0,0,89.09009818,99.00800725,0.578223415,72.2968124,0,0,0.000494523,0.003284652,5.23e-05,0,1.835028249,0.728534348,7.251249376
-5309,0.14605,58615.542,-237738.2302,23.78752887,20.79622839,2.237587744,88.61968135,95.71055964,80.37030647,1.840536877,0.000115852,0.000173483,0.000471487,0.003028702,0.002707882,3.968728032,2.059567657,0.753634022,1.041689397
-5397,0.14655,58758.433,-794488.7864,15.24163569,20.79622839,67.98371474,33.32972199,47.67720824,95.97782363,1.109244541,0.000115852,0.001845753,0.000514513,0.001530027,0.00152221,3.968728032,6.453026394,1.042995209,0.143216229
-5560,0.14591,58873.263,-407020.1049,8.440366972,49.62658086,14.37391102,13.29668094,57.67995968,91.54191498,0.51545911,0.000184119,0.000244316,0.000154401,0.002068817,0.001343742,1.984747286,8.246308758,0.999160791,0.131851945
-6399,0.14191,58804.546,36324.3674,5700,0,0,77.90585159,0,0.031932813,96.96310448,0,0,0.000217023,0,8.91e-05,0,2.098466849,0,131.302
-6440,0.14175,58891.906,13275.03094,866.6666667,0,0,15.1859674,96.07982829,1.842064519,22.39732647,0,0,0.000161463,0.003112126,0.000128666,0,7.220385342,0.749098327,867.9462744
-5227,0.14632,58416.105,-993358.6306,32.57731959,49.62658086,100,97.75616337,99.26405972,94.66234798,2.394312858,0.000184119,0.002654551,0.000530842,0.003299076,0.002279535,1.984747286,2.061799533,0.725159028,0.416800919
-5995,0.14526,59119.635,-269667.0771,1.263157895,53.4939759,0,0,1.107525191,77.36228255,0.004959589,0.000143088,0,0,0.000181866,0.002717386,1.220211964,0,15.779,0.053659761
-5363,0.14677,58610.905,-752597.6296,21.75648703,20.79622839,65.06915181,61.90190451,73.2257417,94.31985834,1.58457341,0.000115852,0.001567974,0.000381669,0.002617229,0.001910563,3.968728032,2.948507496,0.996314135,0.295670791
-5690,0.14633,58895.262,-332429.5245,4.655493482,20.79622839,3.911342622,0,44.78938842,91.5619212,0.198949962,0.000115852,0.000334197,0,0.001469404,0.001853498,3.968728032,0,1.2867234,0.094314953
-5551,0.14523,58719.034,-210053.204,26.07594937,30.68023647,2.157567036,90.52567418,95.43127434,71.674902,2.090499414,0.00014153,0.000512822,0.000450044,0.003035074,0.002286525,2.408856334,2.016204034,0.755839577,1.168064326
-5231,0.14635,58586.903,-552902.5783,23.39181287,59.51058894,37.04548238,81.75611877,97.7905648,95.83094782,1.710358929,0.000139003,0.000585792,0.000325866,0.003207689,0.001451438,1.386888889,2.630721454,0.737604228,0.411718287
-5693,0.14502,58957.006,-288702.0337,11.88118812,56.19396842,0.966998068,11.8878091,98.25929243,85.9270855,0.581677168,0.000179282,0.000220315,0.000393798,0.003292843,0.001888536,1.752789924,0.825279365,0.734085624,0.168620672
-6225,0.14275,58847.773,-30810.16737,45.91836735,20.79622839,0,31.79255127,46.48959646,14.06949217,3.939616072,0.000115852,0,0.000591857,0.001280537,0.002135555,3.968728032,8.158426721,1.072364843,0.348992447
-6154,0.14212,58659.668,52068.40367,4950,0,0,89.09009818,99.00800725,0.736534063,67.19983832,0,0,0.000494523,0.003284652,8.67e-05,0,1.835028249,0.728534348,5.692665668
-5253,0.14662,58585.522,-539738.8151,23.36633663,20.79622839,37.04548238,81.87884267,97.7905648,94.61402973,1.733726519,0.000115852,0.000585792,0.000312572,0.003207689,0.001292006,3.968728032,2.461607974,0.737604228,0.417013775
-6216,0.14275,58849.529,-39623.22495,38.46153846,20.79622839,0,31.79255127,46.48959646,16.7151912,3.336979395,0.000115852,0,0.000591857,0.001280537,0.003228233,3.968728032,8.158426721,1.072364843,0.241086858
-6498,0.14242,58914.395,-11802.18089,270.5882353,9.884008082,2.166021398,31.79255127,51.65858548,4.646866544,11.60378681,4.44e-05,7.03e-05,0.000591857,0.001137998,0.000716973,6.604,8.158426721,1.118076746,0
-5236,0.14537,58660.702,-448571.2743,22.30919765,49.62658086,24.39180783,81.87884267,90.26537368,92.38726653,1.65494451,0.000184119,0.000526614,0.000312572,0.003315186,0.00133342,1.984747286,2.461607974,0.800741591,0.301855745
-5569,0.14603,58893.304,-395999.0937,8.224299065,20.79622839,14.37391102,13.29668094,57.67995968,90.19655038,0.523133781,0.000115852,0.000244316,0.000154401,0.002068817,0.001338367,3.968728032,8.246308758,0.999160791,0.138985696
-5523,0.14639,58829.43,-409517.069,8.377896613,20.79622839,14.37391102,19.99983275,57.67995968,95.16487038,0.587141721,0.000115852,0.000244316,0.000289725,0.002068817,0.001881359,3.968728032,7.780118772,0.999160791,0.090744181
-6470,0.14294,59178.767,-174043.7005,0,0,0,0,0,52.25635605,0,0,0,0,0,0.001998782,0,0,0,0.083672621
-5971,0.1457,59059.985,-283983.3821,0.968992248,20.79622839,0,0,4.178751014,84.00927935,0.017231323,0.000115852,0,0,0.000347109,0.002006802,3.968728032,0,4.182024708,0.048691374
-6470,0.143,58958.594,-71774.56013,1.408450704,20.79622839,0,0,0,20.13374105,0,0.000115852,0,0,0,0.002304501,3.968728032,0,0,0.257877832
-6703,0.14166,59015.577,6834.15936,0,0,0,0,53.53665453,0,100,0,0,0,0.001495382,0,0,0,1.20916309,0
-5668,0.14557,58971.099,-307669.2813,5.353728489,30.68023647,2.157567036,4.050594804,44.13079733,87.73529811,0.25124873,0.00014153,0.000512822,0.000177499,0.001264817,0.002121126,2.408856334,0,1.308797182,0.098428551
-5527,0.14488,58810.839,-238560.8143,24.87046632,82.32432837,4.20435758,66.64532069,97.90048206,69.25334285,1.759812584,-1.32e-05,7.38e-05,0.000390871,0.003266527,0.002452785,0.897721044,3.024272521,0.738292983,1.01639802
-5282,0.14682,58601.803,-695782.9049,22.48995984,20.79622839,58.31756114,64.00183231,88.23773012,92.76036256,1.644480806,0.000115852,0.001449559,0.000426491,0.002840704,0.00190325,3.968728032,2.85176569,0.819142093,0.255979777
-5610,0.14627,58849.484,-338872.9619,8.905380334,20.79622839,4.996249464,4.427110386,96.16721462,93.60856273,0.453086487,0.000115852,0.000133722,0.000104508,0.003077641,0.001480871,3.968728032,39.67034571,0.748417627,0.16218955
-5250,0.14662,58584.78,-542665.9639,23.22834646,20.79622839,37.04548238,81.87884267,97.7905648,95.4584739,1.71865376,0.000115852,0.000585792,0.000312572,0.003207689,0.001458105,3.968728032,2.461607974,0.737604228,0.41332479
-6534,0.14286,59178.096,-164567.6182,0,0,0,0,0,49.41117678,0,0,0,0,0,0.001653983,0,0,0,0.088490632
-6066,0.14426,58969.91,-152528.5657,10.1010101,20.79622839,0,13.29668094,39.37936756,47.56269953,0.648461668,0.000115852,0,0.000154401,0.001360784,0.003122631,3.968728032,8.246308758,1.643869636,0.084726329
-5452,0.14536,58878.233,-328172.2492,7.039711191,49.62658086,3.729486865,39.05955658,17.94999396,92.75845805,0.642034557,0.000184119,9.67e-05,0.000801842,0.000332958,0.001441308,1.984747286,5.160161293,7.013300878,0.066928942
-6498,0.14239,58915.946,-12051.32798,242.1052632,9.884008082,2.166021398,31.79255127,51.65858548,4.721672579,11.44103518,4.44e-05,7.03e-05,0.000591857,0.001137998,0.000738958,6.604,8.158426721,1.118076746,0
-5279,0.14673,58595.746,-730919.3328,22.42063492,20.79622839,62.91308081,64.00183231,88.23773012,93.35043499,1.667540147,0.000115852,0.001475455,0.000426491,0.002840704,0.001460794,3.968728032,2.85176569,0.819142093,0.277420077
-5287,0.1452,58685.513,-303164.9571,18.23416507,49.62658086,3.729486865,70.26859326,99.00800725,92.31259279,1.376716969,0.000184119,9.67e-05,0.000255767,0.003284652,0.001410287,1.984747286,2.326542191,0.728534348,0.364755115
-5564,0.14602,58871.718,-387765.1778,8.918406072,20.79622839,14.37391102,14.72279805,62.8489487,88.10401433,0.576541765,0.000115852,0.000244316,0.000240677,0.001909227,0.001375271,3.968728032,7.447533825,0.919001262,0.136996931
-5572,0.14604,58893.07,-397488.9075,8.426966292,27.36361595,14.37391102,13.29668094,57.67995968,90.19548321,0.523133781,0.000143328,0.000244316,0.000154401,0.002068817,0.001339388,3.016215938,8.246308758,0.999160791,0.13898734
-6256,0.14196,58812.073,34652.28354,6100,0,0,60.13441277,51.65858548,0.031932813,96.80003314,0,0,0.000650198,0.001137998,8.91e-05,0,4.430826702,1.118076746,131.302
-6138,0.14345,59217.476,-189115.4912,0.598802395,20.79622839,0,0,0,55.36517693,0,0.000115852,0,0,0,0.002661682,3.968728032,0,0,0.074979289
-5530,0.14666,58745.383,-836722.5574,12.85444234,20.79622839,74.23336683,34.88802188,3.805551734,93.70783603,1.044011061,0.000115852,0.001873096,0.000525545,8.67e-05,0.001506141,3.968728032,6.164797088,23.70645177,0.044743773
-6652,0.14032,59078.493,-21302.00433,39.47368421,36.5382025,0,0,23.78915539,4.81901194,1.679659864,0.000174074,0,0,0.000945899,0.001464645,2.258857002,0,1.649537192,6.3771903
-6853,0.14159,59078.817,-6854.50026,0,0,0,0,0,2.058053266,0,0,0,0,0,0.00055732,0,0,0,6.317660134
-6208,0.14313,58848.059,-53488.30371,41.22807018,20.79622839,2.166021398,31.79255127,51.65858548,16.39872774,3.586848217,0.000115852,7.03e-05,0.000591857,0.001137998,0.002605545,3.968728032,8.158426721,1.118076746,0.26292966
-6219,0.14327,58869.772,-62913.88633,40.7079646,37.24762404,2.166021398,33.16713698,50.60517664,18.22806091,3.311716069,0.000106524,7.03e-05,0.000585251,0.001163237,0.002115376,1.984134126,7.82030719,1.284824111,0.269372948
-5731,0.14507,58971.529,-278016.2921,9.448818898,20.79622839,0,7.326100106,98.89247481,86.6501039,0.503525841,0.000115852,0,0.000312432,0.003336462,0.001860641,3.968728032,2.567676961,0.727792875,0.167213682
-5277,0.14671,58605.216,-701282.8471,22.13438735,20.79622839,58.31756114,64.00183231,88.23773012,94.38259065,1.616673765,0.000115852,0.001449559,0.000426491,0.002840704,0.001891415,3.968728032,2.85176569,0.819142093,0.274386247
-5265,0.14639,58634.306,-525493.0725,22.73641851,37.24762404,34.01120151,63.96407111,99.40029817,93.56771465,1.494071432,0.000106524,0.000511426,0.00041709,0.003318682,0.002391489,1.984134126,3.151044149,0.724165122,0.359862272
